Lead_ID,Lead_Date,Industry,State,Employee_Count,Lead_Source,Campaign_Type,Sales_Rep_Interactions,Previous_Interactions,Days_Since_Last_Interaction,Website_Visits,Pages_Viewed,Email_Opens,Email_Clicks,Content_Downloads,Demo_Attended,Estimated_Budget,Estimated_Deal_Value,Decision_Maker,Contact_Requests,Product_Page_Visits,Trial_Started,Converted,Conversion_Date
L012802,1/8/2026,Retail,Andhra Pradesh,4,Google Ads,Free Trial,0,2,48,4,11,4,1,0,No,46000,45000,No,0,2,No,0,
L007067,7/30/2025,Telecommunications,West Bengal,27,Webinar,Enterprise Outreach,2,4,26,15,45,8,3,3,Yes,59000,65000,Yes,0,5,No,1,9/9/2025
L006768,5/23/2025,Retail,Rajasthan,26,LinkedIn,Product Demo,1,4,35,13,14,10,2,2,No,51000,45000,No,2,6,Yes,0,
L000713,6/14/2026,Retail,KARNATAKA,37,Google Ads,Product Demo,4,7,23,,29,12,2,5,No,56000,75000,No,0,11,No,0,
L014860,3/7/2026,Manufacturing,West Bengal,326,LinkedIn,Enterprise Outreach,3,3,33,24,44,11,1,6,Yes,254000,265000,Yes,0,9,Yes,1,3/26/2026
L009804,10/26/2025,Financial Services,Karnataka,101,LinkedIn,Content Marketing,,7,,28,,8,2,5,No,122000,190000,No,1,17,Yes,0,
L015104,3/4/2025,Real Estate,Tamil Nadu,41,Website,Content Marketing,2,4,,21,50,7,3,2,No,58000,70000,Yes,0,4,Yes,1,4/26/2025
L011034,6/9/2026,Financial Services,Haryana,322,Webinar,Product Demo,3,9,19,29,44,,3,4,Yes,332000,405000,No,0,11,Yes,0,
L015448,6/21/2025,Healthcare,Tamil Nadu,7,Webinar,Content Marketing,3,2,,9,20,4,1,0,No,48000,45000,Yes,0,36,No,0,
L013845,9-Nov-25,Telecommunications,Andhra Pradesh,117,Partner ,Product Demo,4,5,37,6,11,11,4,2,No,105000,115000,No,1,3,No,0,
L003982,10/28/2024,Manufacturing,Delhi,10,LinkedIn,Product Demo,5,11,54,19,42,7,1,6,No,50000,50000,No,0,9,No,0,
L017318,8/16/2026,Manufacturing,Tamil Nadu,665,Google Ads,Free Trial,9,11,17,60,140,8,1,,Yes,423000,490000,Yes,1,16,Yes,1,9/2/2026
L018227,1/18/2025,Manufacturing,Tamil Nadu,96,Referral,Free Trial,2,4,51,7,15,12,2,2,No,122000,115000,Yes,0,3,No,0,
L017536,7/9/2025,Logistics,karnataka,10,Google Ads,Free Trial,2,3,39,5,13,9,1,2,No,48000,35000,No,0,1,No,0,
L009883,2/17/2026,Healthcare,Haryana,7,Referral,Webinar,6,12,21,33,54,9,4,7,Yes,47000,70000,Yes,1,18,Yes,1,3/9/2026
L010838,10/15/2024,Retail,West Bengal,34,Website,Content Marketing,5,2,36,16,24,10,2,,No,58000,55000,No,0,5,No,0,
L012270,9/24/2025,IT Services,West Bengal,48,LinkedIn,Enterprise Outreach,1,2,50,5,17,7,0,,Yes,63000,40000,Yes,0,2,No,0,
L013770,3/21/2026,Professional Services,Andhra Pradesh,31,LinkedIn,Content Marketing,4,3,10,29,39,6,,3,Yes,59000,60000,No,1,7,No,0,
L016484,7/14/2024,Retail,Gujarat,13,LinkedIn,Content Marketing,4,9,30,8,21,10,4,3,No,50000,50000,No,1,2,No,0,
L009337,10/21/2025,Professional Services,DELHI,100,Website,Enterprise Outreach,1,0,32,11,17,10,3,2,No,74000,95000,Yes,0,6,No,1,12/10/2025
L001802,5/4/2024,Manufacturing,Odisha,21,Webinar,Content Marketing,,8,21,,33,10,1,2,No,,65000,No,2,10,No,0,
L011667,8/19/2025,,Odisha,14,Google Ads,Content Marketing,5,6,35,21,52,12,4,3,No,13329912,55000,No,0,5,No,0,
L001798,2/25/2024,Logistics,Gujarat,91,Website,enterprise outreach,2,4,35,19,44,,46,3,Yes,83000,100000,No,0,11,No,0,
L011623,5/6/2025,Real Estate,Uttar Pradesh,171,Website,Free Trial,5,4,37,255,21,10,1,4,No,161000,105000,No,1,12,No,1,7/2/2025
L008244,6/29/2025,Logistics,Karnataka,153,Referral,Product Demo,4,5,21,38,51,12,3,9,No,94000,95000,No,0,15,No,0,
L003525,4/26/2024,Financial Services,Maharashtra,11,Partner,Content Marketing,5,5,7,55,121,11,1,,Yes,50000,40000,Yes,0,23,Yes,1,5/22/2024
L001187,1/8/2024,IT Services,Haryana,16,Google Ads,Content Marketing,6,14,39,10,,7,3,3,No,53000,60000,Yes,0,,No,0,
L009740,8/3/2024,Financial Services,Andhra Pradesh,88,Webinar,Free Trial,3,6,23,26,61,11,1,3,Yes,98000,100000,No,1,5,No,0,
L017358,1/12/2024,IT Services,Telangana,22,Website,Enterprise Outreach,4,7,20,27,74,6,2,5,No,63000,95000,No,0,6,No,0,
L002133,6/13/2025,IT Services,Tamil Nadu,19,Referral,Product Demo,,3,35,7,17,10,,2,No,53000,55000,No,0,5,Yes,0,
L010255,12/16/2024,IT Services,West Bengal,41,Partner,Product Demo,4,7,28,25,37,8,1,3,Yes,73000,,Yes,2,,No,0,
L015501,9/4/2024,Financial Services,Odisha,19,LINKEDIN,Product Demo,8,11,28,45,89,8,3,5,Yes,52000,40000,Yes,1,28,No,1,9/24/2024
L001397,10/18/2024,Professional Services,Kerala,21,Google Ads,Webinar,3,5,30,2,10,7,2,1,No,52000,65000,Yes,0,,No,0,
L017675,5/25/2024,IT Services,Telangana,131,Partner,Content Marketing,5,5,38,14,41,8,2,4,No,176000,135000,Yes,0,9,No,0,
L004525,1/30/2024,Retail,Andhra Pradesh,35,LinkedIn,Free Trial,5,11,36,24,43,7,1,3,No,56000,34937577,Yes,1,6,Yes,1,2/26/2024
L014646,1/13/2025,IT Services,West Bengal,9,LinkedIn,Content Marketing,4,6,29,27,55,12,4,5,Yes,50000,40000,Yes,1,14,No,1,2/4/2025
L001018,4/22/2024,Telecommunications,Kerala,60,Email Campaign,Enterprise Outreach,,8,38,7,18,6,2,1,No,75000,60000,Yes,0,2,No,0,
L013762,8/7/2026,Healthcare,Punjab,4,Website,Product Demo,1,0,42,9,18,6,1,,No,47000,50000,No,1,3,No,0,
L011573,4/9/2024,Manufacturing,Andhra Pradesh,12,Google Ads,Enterprise Outreach,4,9,28,21,25,10,3,3,Yes,,75000,No,0,7,No,1,5/13/2024
L003113,9/17/2025,Education,West Bengal,21,Partner,Free Trial,,11,21,34,57,8,2,4,Yes,52000,75000,No,0,12,No,0,
L012265,3/27/2025,Retail,Telangana,41,Google Ads,Free Trial,7,15,27,34,71,10,3,3,Yes,59000,70000,No,0,6,Yes,1,5/10/2025
L000161,8/27/2026,Financial Services,Maharashtra,108,Email Campaign,Free Trial,7,8,28,31,46,9,1,6,Yes,130000,90000,Yes,0,19,No,1,10/11/2026
L007359,3/29/2024,Professional Services,West Bengal,3,Webinar,Webinar,2,6,51,6,23,5,2,0,Yes,46000,35000,Yes,0,1,No,1,6/1/2024
L010530,3/13/2026,Manufacturing,Rajasthan,4,Google Ads,Free Trial,4,6,30,8,24,6,2,2,No,47000,,No,0,2,No,0,
L015551,4/3/2026,Financial Services,Uttar Pradesh,20,Referral,Content Marketing,4,8,34,14,34,8,2,1,No,59000,85000,No,0,5,No,0,
L011739,8/14/2026,Telecommunications,Telangana,43,LinkedIn,Webinar,3,8,23,36,71,9,1,5,Yes,69000,100000,No,1,18,Yes,1,9/14/2026
L001170,1/15/2025,Retail,Punjab,32,Webinar,Webinar,7,18,9,55,111,9,1,7,Yes,60000,,No,1,23,Yes,1,2/19/2025
L018130,11/22/2024,Retail,Delhi,36,Email Campaign,Free Trial,3,7,32,8,12,37,4,3,Yes,57000,70000,No,0,4,Yes,0,
L018118,10/20/2025,Real Estate,West Bengal,8,Website,Webinar,2,4,31,16,32,13,3,4,No,,65000,Yes,0,23,No,1,12/16/2025
L006263,5/7/2025,Professional Services,Kerala,62,Website,Enterprise Outreach,4,9,33,16,35,8,1,2,Yes,75000,,Yes,1,9,Yes,1,6/10/2025
L012754,5/4/2024,IT Services,Maharashtra,78,LinkedIn,Content Marketing,2,5,24,17,34,11,2,2,No,86000,125000,Yes,0,4,No,0,
L008158,5/6/2026,IT Services,Tamil Nadu,14,Google Ads,Free Trial,2,6,43,16,20,7,1,3,Yes,53000,,No,0,6,No,0,7/14/2026
L014083,8/18/2026,Healthcare,Maharashtra,34,webinar,Content Marketing,1,0,36,7,15,13,,2,No,56000,70000,No,0,3,No,0,
L014560,16/09/2024,Healthcare,West Bengal,29,Referral,Product Demo,6,6,36,9,29,10,4,2,No,58000,50000,No,0,5,No,1,11/14/2024
L014527,8/13/2024,Retail,Madhya Pradesh,19,Email Campaign,Free Trial,2,5,41,10,26,9,3,3,Yes,51000,65000,No,0,6,No,0,
L009790,7-Oct-24,Education,Uttar Pradesh,8,Email Campaign,Free Trial,2,1,50,17,42,9,1,2,No,48000,35000,No,0,10,No,0,
L001505,4/11/2025,Telecommunications,Haryana,45,Website,Webinar,-3,2,29,32,71,14,4,3,Yes,68000,100000,Yes,0,6,No,1,5/16/2025
L015727,2/5/2024,Healthcare,Kerala,7,Google Ads,Webinar,6,11,26,57,126,7,,,Yes,48000,45000,No,1,15,Yes,0,
L004311,9/25/2024,Professional Services,West Bengal,74,Referral,Content marketing ,2,3,51,1,4,10,2,1,Yes,75000,,No,0,1,No,0,
L010957,3/8/2026,Professional Services,Gujarat,409,Google Ads,Product Demo,0,1,34,3,7,7,2,2,No,161000,205000,No,0,1,No,0,
L014819,5/30/2025,IT Services,Telangana,44,Partner,Enterprise Outreach,1,3,24,19,36,12,,,Yes,68000,,Yes,0,9,No,0,
L011821,6/2/2025,Retail,Tamil Nadu,31,Google Ads,Free Trial,5,10,17,25,33,10,1,4,Yes,51000,65000,No,0,,No,0,
L019044,11/19/2025,Financial Services,Madhya Pradesh,28,Website, webinar ,5,13,-60,15,23,9,3,3,No,58000,90000,No,1,8,No,0,
L018492,2/28/2025,IT Services,Punjab,11,LinkedIn,Free Trial,,4,14,45,115,10,1,5,No,49000,60000,No,0,20,Yes,0,
L014887,10/2/2024,IT Services,West Bengal,138,LinkedIn,Free Trial,5,14,30,21,43,10,2,6,No,116000,110000,No,0,12,No,0,
L004617,3/15/2026,Financial Services,Uttar Pradesh,48,Referral,Webinar,5,8,40,13,25,10,2,3,No,86000,70000,No,0,7,No,0,
L004964,3/4/2026,Logistics,Punjab,37,Google Ads,Enterprise Outreach,1,2,43,14,31,9,1,4,No,58000,55000,Yes,1,8,No,0,
L001699,6/22/2024,Healthcare,Odisha,15,Google Ads,Free Trial,5,12,39,9,23,8,2,3,No,49000,40000,No,0,1,No,0,
L018114,11/9/2024,IT Services,,3,Website,Content Marketing,3,4,33,7,16,8,1,0,No,46000,40000,No,0,3,No,0,
L007213,9/30/2025,Financial Services,Punjab,16,Website,Product Demo,4,4,27,,51,8,3,4,Yes,59000,65000,No,1,,No,1,11/22/2025
L003384,10/8/2024,Manufacturing,Tamil Nadu,16,Website,Enterprise Outreach,7,10,13,28,72,8,1,1,Yes,51000,,Yes,0,10,No,0,
L011918,8/27/2025,Real Estate,Andhra Pradesh,45,Referral,Enterprise Outreach,1,2,,3,8,9,3,1,No,66000,,No,0,2,No,0,
L004510,2/11/2026,Telecommunications,Punjab,32,Partner,Enterprise Outreach,7,7,37,16,,8,3,3,No,62000,90000,Yes,0,6,No,1,3/28/2026
L010718,2/20/2025,Education,Odisha,386,Webinar,Webinar,3,7,35,15,26,11,1,3,No,192000,250000,No,1,5,No,0,
L006254,2/19/2025,Professional Services,Punjab,59,Google Ads,Content Marketing,,,226,5,10,13,,2,Yes,64000,80000,Yes,0,3,Yes,0,
L000183,4/28/2025,Education,Karnataka,19,LinkedIn,Free Trial,0,3,39,12,26,9,2,,Yes,49000,50000,Yes,0,6,No,1,6/24/2025
L003146,11/24/2025,IT Services,Punjab,12,Website,Webinar,5,10,18,37,45,8,2,6,Yes,54000,65000,No,1,16,Yes,1,12/15/2025
L013931,3/9/2026,IT Services,Kerala,25,LinkedIn,Enterprise Outreach,1,5,60,,19,7,1,1,No,61000,50000,No,0,2,No,0,
L016401,8/13/2024,Logistics,Odisha,10,Partner,Product Demo,,12,6,53,,7,2,,Yes,48000,65000,Yes,2,23,Yes,1,8/29/2024
L004668,4/24/2026,Professional Services,Uttar Pradesh,342,Website,Enterprise Outreach,3,12,49,10,15,11,3,79,Yes,229000,345000,Yes,0,6,No,1,5/23/2026
L003504,2/26/2024,Real Estate,Uttar Pradesh,54,LinkedIn,Product Demo,4,3,30,,21,9,3,3,Yes,58000,40000,No,0,8,No,1,4/9/2024
L016164,4/15/2026,Financial Services,Gujarat,10,Webinar,Content Marketing,2,3,39,,14,8,1,,Yes,49000,45000,No,0,2,No,0,
L009084,12/7/2025,Manufacturing,Odisha,31,LinkedIn,Webinar,5,12,43,22,40,,1,5,Yes,58000,,Yes,2,9,No,1,1/1/2026
L013718,5/25/2025,Logistics,haryana,56,Website,Enterprise Outreach,2,5,31,2,5,6,1,,No,58000,65000,No,0,1,Yes,0,
L010263,4/13/2026,IT Services,Madhya Pradesh,144,Referral,Webinar,5,6,10,48,105,11,,,Yes,118000,150000,Yes,2,16,No,1,5/1/2026
L001457,5/17/2025,IT Services,Maharashtra,15,Google Ads,Webinar,5,8,25,10,20,10,4,1,No,51000,65000,No,0,3,No,1,7/22/2025
L007667,1/10/2026,Retail,Gujarat,25,Google Ads,Enterprise Outreach,0,0,50,4,4,7,1,2,No,53000,58704356,No,0,1,No,0,
L007557,2/11/2025,Retail,Telangana,4,Email Campaign,Content Marketing,0,2,52,3,9,7,2,1,No,47000,60000,No,0,1,No,0,
L015660,3/8/2024,Education,West Bengal,5,Partner,Content Marketing,3,6,26,15,26,9,2,3,Yes,46000,50000,Yes,0,,No,0,
L002156,11/21/2024,Retail,Madhya Pradesh,102,LinkedIn,Content Marketing,4,6,27,7,7,,2,1,Yes,93000,105000,No,0,2,No,0,
L008103,7/16/2026,Logistics,Maharashtra,35,Google Ads,Content Marketing,5,12,26,49,71,8,1,12,Yes,56000,,No,2,22,No,1,8/12/2026
L008186,5/14/2025,IT Services,Delhi,130,Google Ads,Webinar,2,6,36,9,18,9,3,2,No,122000,100000,Yes,0,3,No,0,7/16/2025
L013150,7/3/2025,Education,West Bengal,40,Webinar,Free Trial,3,6,25,9,25,9,2,2,No,51000,65000,No,0,3,No,0,
L003941,12/14/2025,Logistics,Kerala,38,Website,Webinar,6,6,6,42,94,11,3,9,Yes,56000,60000,Yes,1,25,Yes,1,1/8/2026
L017139,10/19/2024,Logistics,Maharashtra,28,Partner,Content Marketing,3,5,34,28,50,11,1,3,Yes,55000,45000,Yes,1,11,Yes,1,11/22/2024
L008621,3/2/2026,Retail,Haryana,164,LinkedIn,Content Marketing,1,6,27,,14,12,2,1,No,86000,90000,No,1,2,No,0,
L007707,10/15/2025,Financial Services,Haryana,3,Google Ads,Content Marketing,5,13,22,3,10,9,3,0,No,,,No,0,1,No,0,
L019355,6/18/2025,Retail,Maharashtra,11,Google Ads,Free Trial,2,3,33,13,21,9,2,2,Yes,49000,55000,No,0,5,No,0,
L012175,6/7/2025,IT Services,Delhi,42,Google Ads,Webinar,,9,25,12,29,10,12,2,No,67000,50000,Yes,0,3,No,0,
L000315,10/3/2025,Retail,Karnataka,177,Webinar,ENTERPRISE OUTREACH,5,13,30,28,40,9,3,2,No,128000,,Yes,0,,Yes,1,11/3/2025
L010881,6/6/2025,Education,West Bengal,73,LinkedIn,Enterprise Outreach,6,8,24,46,55,11,,6,No,60000,90000,No,1,,Yes,0,
L004690,3/23/2026,Healthcare,West Bengal,91,Partner,Webinar,4,8,22,15,22,10,21,3,Yes,74000,80000,No,1,8,Yes,1,4/16/2026
L009799,11/27/2024,Healthcare,Delhi,11,LinkedIn,Free Trial,4,5,30,16,28,7,3,1,No,53000,70000,No,1,7,Yes,0,
L007372,2/7/2024,Professional Services,Andhra Pradesh,28,Google Ads,Content Marketing,8,6,17,52,81,7,3,8,Yes,59000,90000,Yes,0,24,No,1,3/16/2024
L000695,12/3/2025,Retail,Tamil Nadu,149,LinkedIn,Free Trial,7,8,40,25,60,12,3,1,Yes,,65000,No,1,5,No,1,12/29/2025
L009693,11/6/2024,Healthcare,Tamil Nadu,189,LinkedIn,Content Marketing,4,11,32,25,51,8,2,2,No,179000,160000,Yes,0,4,No,0,
L011121,7/7/2025,IT Services,West Bengal,28,Google Ads,Webinar,1,2,38,7,18,8,1,,No,52000,35000,No,0,3,No,0,
L003797,7/20/2025,Retail,Andhra Pradesh,10,LinkedIn,Free Trial,2,5,29,9,22,,3,3,No,49000,55000,No,0,2,No,0,
L011972,1/14/2026,IT Services,Karnataka,89,Website,Webinar,2,2,30,6,18,7,2,1,No,117000,120000,Yes,0,2,No,0,
L013366,12/24/2024,IT Services,Odisha,926,Website,Enterprise Outreach,2,5,40,18,18,11,1,3,Yes,479000,640000,No,1,5,Yes,1,1/22/2025
L011077,11/21/2025,Retail,Rajasthan,12,Referral,Content Marketing,3,7,27,10,16,8,1,2,No,48000,50000,Yes,0,5,No,0,
L011321,11/5/2025,Real Estate,Delhi,30,LinkedIn,Webinar,1,6,39,4,7,13,2,2,No,57000,75000,No,0,1,No,0,
L016394,2/21/2025,Healthcare,Tamil Nadu,26923,Google Ads,Product Demo,4,8,20,16,29,4,,2,Yes,55000,65000,No,0,3,No,1,4/1/2025
L012495,7/12/2026,Manufacturing,Gujarat,62,LinkedIn,Product Demo,4,4,28,53,98,12,2,10,Yes,96000,90000,No,1,20,Yes,0,
L003940,5/6/2024,Manufacturing,Telangana,29,Referral,Product Demo,2,6,29,17,34,8,2,3,Yes,62000,75000,No,0,5,No,0,
L000184,11/8/2025,Logistics,Odisha,70,Website,Webinar,2,3,33,26,49,6,1,5,Yes,66000,55000,No,0,10,Yes,1,12/22/2025
L005711,12/28/2025,Professional Services,Kerala,21,LinkedIn,WEBINAR,4,7,23,23,38,9,2,4,No,53000,65000,No,1,14,Yes,0,
L018931,12/14/2024,Real Estate,KARNATAKA,118,Website,Webinar,4,9,50,6,7,7,2,0,No,95000,80000,No,0,,No,0,
L013613,7/3/2024,Manufacturing,Punjab,25,Referral,Content Marketing,4,7,20,32,72,10,4,4,No,58000,40000,No,1,17,No,1,9/2/2024
L005268,8/21/2025,Financial Services,Haryana,33,LinkedIn,Content Marketing,3,8,13,14,,8,2,6,No,67000,45000,No,0,5,No,0,
L005686,5/12/2026,Real Estate,Punjab,7,Email Campaign,Webinar,7,6,15,34,77,10,3,,No,47000,55000,No,1,15,Yes,0,
L017829,1/4/2025,Education,Uttar Pradesh,9,Google Ads,Free Trial,5,11,40,13,28,8,1,4,No,50000,65000,No,0,6,No,0,
L005020,4/26/2024,IT Services,Tamil Nadu,10,Webinar,Content Marketing,4,10,47,6,17,7,0,0,Yes,49000,45000,No,1,2,Yes,1,6/10/2024
L006526,7/2/2024,Telecommunications,Maharashtra,27,Google Ads,Enterprise Outreach,,5,34,33,77,8,1,4,No,60000,65000,Yes,1,9,No,0,
L011389,7/22/2026,Retail,Andhra Pradesh,4,Referral,Free Trial,2,2,30,23,62,9,3,4,Yes,47000,50000,Yes,2,12,No,1,8/19/2026
L019202,5/17/2024,Telecommunications,Maharashtra,39,Webinar,Free Trial,3,4,27,24,33,9,1,1,No,,,Yes,0,5,No,0,
L008250,1/30/2026,Manufacturing,West Bengal,7,LinkedIn,Free Trial,0,5,45,4,9,8,3,2,No,47000,65000,No,0,1,No,0,
L009725,12-Jun-26,IT Services,Karnataka,12,Partner,Product Demo,8,17,7,50,106,,1,8,Yes,52000,55000,No,2,10,No,0,
L009534,3/10/2025,IT Services,Uttar Pradesh,37,LinkedIn,Webinar,10,21,14,60,138,10,3,8,Yes,58000,40000,Yes,1,15,Yes,0,
L016369,3/20/2025,Logistics,Punjab,41,Email Campaign,Content Marketing,5,10,45,15,19,11,4,4,Yes,53000,55000,Yes,1,8,Yes,1,5/7/2025
L011238,1/17/2026,IT Services,Delhi,42,Google Ads,Product Demo,1,4,13,4,8,7,2,2,No,67000,45000,No,0,1,No,0,
L011159,7/13/2025,IT Services,Karnataka,38,Website,Content Marketing,6,9,21,29,65,355,3,4,No,69000,100000,Yes,1,5,Yes,0,
L017162,3/15/2024,Manufacturing,Tamil Nadu,226,Google Ads,Content Marketing,7,14,5,60,140,10,,8,Yes,186000,140000,No,1,9,Yes,1,4/1/2024
L013042,8/23/2026,Telecommunications,Uttar Pradesh,22,Partner,Product Demo,6,9,42,23,34,11,2,2,Yes,53000,40000,No,1,4,Yes,1,9/20/2026
L002246,2/16/2025,Financial Services,Maharashtra,90,Email Campaign,Content Marketing,3,10,1,,55,9,1,6,No,83000,90000,No,0,6,No,0,
L019969,7/3/2025,Financial Services,Delhi,207,LinkedIn,Product Demo,4,7,31,28,45,12,2,3,Yes,,170000,No,1,10,No,1,8/19/2025
L013409,3/27/2026,IT Services,Karnataka,87,Email Campaign,Content Marketing,0,0,36,3,7,7,2,3,No,125000,190000,No,0,1,No,1,5/28/2026
L014303,2/18/2025,Financial Services,Rajasthan,27,Referral,Product Demo,0,2,29,19,32,,1,4,Yes,59000,40000,No,0,11,No,0,
L015315,5/12/2025,Professional Services,Tamil Nadu,-21,LinkedIn,Free Trial,,4,17,48,65,14,5,5,Yes,203000,215000,No,1,23,Yes,1,6/8/2025
L012281,10/8/2024,Financial Services,Rajasthan,6,LinkedIn,Free Trial,4,5,45,8,19,9,1,0,No,49000,35000,No,1,3,No,0,
L010232,2/23/2025,Manufacturing,West Bengal,17,Google Ads,Webinar,8,8,18,42,93,13,4,8,Yes,51000,60000,No,2,21,Yes,1,3/10/2025
L014123,1/22/2025,Logistics,Karnataka,33,Email Campaign,Free Trial,6,9,28,31,59,,,4,Yes,66000,75000,Yes,0,14,No,1,3/15/2025
L005495,8/7/2024,Professional Services,Uttar Pradesh,34,Website,Product Demo,7,14,16,33,66,11,2,7,Yes,54000,85000,No,1,17,Yes,1,8/19/2024
L015972,10/8/2025,Healthcare,Odisha,36,LinkedIn,Webinar,3,9,,4,6,9,1,2,No,,60000,Yes,0,1,No,0,
L018642,2/13/2025,Real Estate,Tamil Nadu,68,Webinar,Enterprise Outreach,5,9,21,42,88,11,1,9,Yes,73000,,Yes,3,23,Yes,1,3/7/2025
L003209,7/27/2026,Education,Telangana,9,Referral,Content Marketing,1,2,33,8,22,10,1,1,No,48000,,No,1,,No,0,
L016241,2/25/2026,Professional Services,Gujarat,90,Google Ads,Content Marketing,6,14,17,40,104,9,2,8,Yes,86000,105000,No,1,15,Yes,0,
L010790,12/17/2025,Professional Services,Kerala,15,Partner,Product Demo,5,12,27,14,26,7,2,,Yes,51000,75000,Yes,1,9,Yes,0,
L017279,2/6/2025,Education,Rajasthan,146,Referral,Product Demo,2,4,38,,,,1,2,No,79000,105000,No,1,2,Yes,0,
L018066,2/1/2025,Retail,Kerala,18,Referral,Content Marketing,5,10,33,7,23,6,1,,No,53000,75000,Yes,0,4,No,1,3/25/2025
L012247,9/24/2024,Education,Odisha,45,Partner,Enterprise Outreach,2,4,38,6,14,7,2,2,No,63000,95000,Yes,0,,No,0,
L011584,2/6/2025,Manufacturing,Maharashtra,49,Referral,Webinar,9,10,16,33,48,10,3,2,Yes,67000,75000,No,3,21,Yes,1,2/26/2025
L004630,1/13/2026,Real Estate,Kerala,36,Email Campaign,Content Marketing,5,,16,31,57,8,18,2,Yes,58000,75000,No,0,8,No,0,
L002685,8/13/2026,Logistics,Telangana,22,Email Campaign,Free Trial,4,5,15,59,111,8,2,9,Yes,53000,50000,No,3,23,Yes,1,9/1/2026
L006488,2/19/2026,Real Estate,Madhya Pradesh,29,Website,Free Trial,2,4,44,20,50,11,2,3,No,55000,50000,Yes,0,10,No,0,
L003858,8/28/2024,Financial Services,Haryana,19,Partner,Free Trial,5,11,32,32,84,9,1,4,Yes,60000,90000,No,0,15,No,0,
L014677,3/20/2024,Education,Haryana,66,Partner,Webinar,5,12,15,38,91,14,5,7,Yes,62000,55000,No,0,9,Yes,0,
L019284,6/10/2025,IT Services,Tamil Nadu,70,Webinar,Enterprise Outreach,3,8,45,14,36,8,3,3,Yes,69000,90000,Yes,0,5,No,1,7/13/2025
L004417,1/13/2026,IT Services,Maharashtra,41,LinkedIn,Free Trial,2,3,39,6,11,6,1,3,No,60000,55000,No,0,1,No,0,
L004643,10/12/2024,Education,West Bengal,51,Website,Free Trial,6,13,22,42,86,10,,7,Yes,,75000,No,2,9,No,0,
L002112,7/16/2024,Telecommunications,Gujarat,125,Website,Product Demo,2,2,,4,,12,3,0,No,84000,90000,No,0,1,No,1,9/19/2024
L006664,11/20/2024,Retail,Karnataka,16,Website,Enterprise Outreach,3,7,29,17,38,10,1,4,No,,80000,No,2,10,No,0,
L000198,4/24/2024,Retail,Delhi,260,Website,WEBINAR,4,,20,32,36,327,,5,No,,100000,No,0,20,No,0,
L016025,4/18/2025,Real Estate,Telangana,226,Google Ads,Webinar,7,12,11,31,,8,1,,Yes,94000,145000,No,0,20,No,0,
L011080,10/14/2025,Manufacturing,Odisha,58,Google Ads,Enterprise Outreach,4,,29,25,50,9,,5,No,79000,65000,No,0,5,No,0,
L012550,6/29/2025,Financial Services,Odisha,193,Partner,Product Demo,4,12,40,2,5,11,4,0,Yes,132000,190000,No,0,1,No,0,
L000678,6/29/2026,IT Services,telangana,90,Email Campaign,Product Demo,3,2,33,,57,8,3,3,Yes,75000,95000,Yes,1,,No,0,
L001150,2/23/2025,Telecommunications,Gujarat,12521,Referral,Webinar,4,6,15,60,87,10,2,9,Yes,75000,85000,No,1,22,No,1,3/23/2025
L015231,6/6/2025,IT Services,Madhya Pradesh,42,Google Ads,Content Marketing,5,6,30,19,32,11,,2,Yes,67000,55000,No,0,5,No,0,
L002568,12/11/2025,Healthcare,Tamil Nadu,97,Partner,Free Trial,0,1,35,11,24,9,3,2,No,101000,110000,No,0,6,Yes,0,
L000303,5/21/2026,Real Estate,Andhra Pradesh,26,LinkedIn,Webinar,4,6,,21,43,7,1,5,No,54000,40000,No,1,9,No,0,
L009890,12/22/2025,Financial Services,Punjab,66,Google Ads,Webinar,5,5,35,14,24,10,3,3,Yes,79000,80000,No,0,8,No,0,
L001297,1/29/2024,IT Services,Karnataka,101,Website,Enterprise Outreach,5,11,26,29,49,7,2,,Yes,77000,100000,No,1,6,No,1,2/29/2024
L008883,10/4/2024,Logistics,Kerala,6,Partner,Webinar,2,6,29,11,16,7,1,1,No,47000,40000,No,0,4,No,0,
L017105,10/17/2025,Logistics,Maharashtra,59,Referral,Enterprise Outreach,4,7,49,23,47,13,3,5,No,64000,50000,No,0,9,No,0,
L001451,8/27/2024,Real Estate,Uttar Pradesh,60,LinkedIn,Free Trial,5,11,38,22,43,12,4,5,Yes,,50000,No,1,5,No,0,
L019507,7/4/2025,Retail,Uttar Pradesh,3,Partner,Product Demo,1,5,40,10,21,9,3,,No,46000,40000,No,0,4,No,0,
L012137,3/7/2024,Healthcare,Kerala,81,Partner,Enterprise Outreach,5,6,10,51,111,10,4,7,Yes,76000,75000,No,1,15,Yes,1,3/23/2024
L017141,5/30/2025,Real Estate,Karnataka,29,Google Ads,Free Trial,5,9,31,24,64,9,,4,Yes,57000,70000,No,0,4,No,1,7/15/2025
L012895,2/25/2026,IT Services,Uttar Pradesh,52,Email Campaign,Enterprise Outreach,0,1,,9,19,9,-15,0,No,77000,90000,No,1,2,No,0,
L002155,3/2/2026,Healthcare,Haryana,20,Website,Free Trial,,7,25,5,14,11,4,1,No,51000,40000,No,0,,No,0,
L008073,5/11/2024,Logistics,Kerala,42,Partner ,Enterprise Outreach,4,9,25,23,40,9,1,,Yes,,80000,No,0,14,No,0,
L009854,9/1/2024,Retail,,6,LinkedIn,Webinar,3,3,,27,53,10,1,3,No,47000,65000,No,2,7,Yes,0,
