Lead_ID,Lead_Date,Industry,State,Employee_Count,Lead_Source,Campaign_Type,Sales_Rep_Interactions,Previous_Interactions,Days_Since_Last_Interaction,Website_Visits,Pages_Viewed,Email_Opens,Email_Clicks,Content_Downloads,Demo_Attended,Estimated_Budget,Estimated_Deal_Value,Decision_Maker,Contact_Requests,Product_Page_Visits,Trial_Started,Converted,Company_Size,Total_Interactions,Digital_Engagement_Score,Budget_per_Employee,Deal_to_Budget_Ratio
L018433,2026-02-10,Healthcare,Telangana,23.0,Email Campaign,Free Trial,1.0,4.0,28.0,28.0,50.0,9.0,1.0,5.0,Yes,57000.0,50000.0,No,0.0,13.0,Yes,0,Small,5.0,21.800000000000004,2478.2608695652175,0.8771929824561403
L018434,2026-02-15,Financial Services,Telangana,40.0,LinkedIn,Product Demo,3.0,9.0,27.0,9.0,17.0,7.0,2.0,1.0,No,63000.0,95000.0,No,0.0,4.0,No,0,Small,12.0,8.1,1575.0,1.507936507936508
L018435,2025-08-04,Financial Services,Gujarat,60.0,Webinar,Product Demo,2.0,7.0,,12.0,,10.0,2.0,3.0,No,80000.0,105000.0,No,0.0,4.0,No,0,Medium,9.0,11.25,1333.3333333333333,1.3125
L018436,2026-01-16,Financial Services,Maharashtra,26.0,Website,Product Demo,0.0,2.0,27.0,20.0,39.0,11.0,,3.0,No,56000.0,80000.0,No,0.0,3.0,No,0,Small,2.0,15.125,2153.846153846154,1.4285714285714286
L018437,2026-06-03,IT Services,Gujarat,27.0,Website,Content Marketing,2.0,6.0,34.0,7.0,,8.0,3.0,1.0,Yes,56000.0,50000.0,Yes,0.0,5.0,No,0,Small,8.0,9.25,2074.074074074074,0.8928571428571429
L018438,2026-01-15,Financial Services,Haryana,49.0,Google Ads,Content Marketing,2.0,6.0,40.0,7.0,17.0,10.0,1.0,1.0,No,75000.0,50000.0,No,0.0,2.0,No,0,Small,8.0,5.8999999999999995,1530.6122448979593,0.6666666666666666
L018439,2024-04-22,Real Estate,Uttar Pradesh,7.0,LinkedIn,Product Demo,1.0,2.0,39.0,4.0,8.0,3.0,1.0,,Yes,49000.0,,No,0.0,2.0,No,0,Small,3.0,4.25,7000.0,
L018440,2024-08-25,Healthcare,Haryana,28.0,Google Ads,Free Trial,3.0,4.0,32.0,3.0,7.0,11.0,1.0,1.0,Yes,60000.0,85000.0,No,0.0,1.0,No,0,Small,7.0,3.6999999999999997,2142.8571428571427,1.4166666666666667
L018441,2024-10-23,Telecommunications,Tamil Nadu,56.0,Partner,Webinar,5.0,3.0,35.0,35.0,,8.0,3.0,,No,69000.0,80000.0,No,0.0,15.0,No,0,Medium,8.0,26.666666666666668,1232.142857142857,1.1594202898550725
L018442,2024-11-29,Financial Services,Karnataka,50.0,Website,Free Trial,3.0,3.0,34.0,5.0,9.0,12.0,3.0,2.0,Yes,78000.0,110000.0,No,0.0,1.0,No,0,Small,6.0,7.3,1560.0,1.4102564102564104
L018443,2024-12-16,Retail,Andhra Pradesh,17.0,Website,Product Demo,4.0,4.0,35.0,3.0,10.0,7.0,1.0,1.0,Yes,51000.0,70000.0,Yes,1.0,0.0,No,1,Small,8.0,3.5999999999999996,3000.0,1.3725490196078431
L018444,2024-08-01,Financial Services,Odisha,23.0,Unknown,Webinar,1.0,3.0,24.0,11.0,,9.0,1.0,1.0,No,62000.0,70000.0,No,0.0,7.0,Yes,0,Small,4.0,8.75,2695.6521739130435,1.1290322580645162
L018445,2025-10-26,IT Services,Uttar Pradesh,7.0,LinkedIn,Enterprise Outreach,4.0,9.0,25.0,33.0,,6.0,1.0,3.0,Yes,49000.0,65000.0,No,0.0,18.0,No,1,Small,13.0,22.25,7000.0,1.3265306122448979
L018446,2024-04-17,Education,Madhya Pradesh,17.0,Referral,Enterprise Outreach,0.0,1.0,28.0,8.0,21.0,7.0,3.0,1.0,No,49000.0,70000.0,Yes,0.0,3.0,Yes,1,Small,1.0,8.9,2882.3529411764707,1.4285714285714286
L018447,2026-02-05,Healthcare,Delhi,5.0,Partner,Free Trial,0.0,1.0,54.0,3.0,11.0,5.0,,1.0,No,,70000.0,No,0.0,1.0,No,0,Small,1.0,3.875,,
L018448,2025-10-02,Healthcare,Delhi,31.0,Website,Webinar,,2.0,46.0,2.0,4.0,7.0,1.0,,No,59000.0,40000.0,No,0.0,0.0,No,0,Small,,2.25,1903.225806451613,0.6779661016949152
L018449,2026-07-24,Manufacturing,Haryana,68.0,Google Ads,Enterprise Outreach,4.0,8.0,36.0,22.0,44.0,9.0,2.0,5.0,No,64000.0,80000.0,No,0.0,,No,1,Medium,12.0,19.75,941.1764705882352,1.25
L018450,2024-01-07,Real Estate,Kerala,17.0,Google Ads,Product Demo,,8.0,41.0,15.0,30.0,9.0,2.0,0.0,No,52000.0,80000.0,No,0.0,4.0,No,0,Small,,9.6,3058.823529411765,1.5384615384615385
L018452,2026-05-24,IT Services,Gujarat,109.0,Email Campaign,Free Trial,3.0,5.0,23.0,19.0,33.0,12.0,3.0,2.0,Yes,92000.0,125000.0,No,0.0,3.0,Yes,0,Medium,8.0,13.3,844.0366972477065,1.358695652173913
L018453,2025-04-25,Financial Services,Andhra Pradesh,51.0,Website,Content Marketing,7.0,7.0,7.0,58.0,,,3.0,8.0,Yes,58000.0,45000.0,No,3.0,20.0,Yes,1,Medium,14.0,38.24999999999999,1137.2549019607843,0.7758620689655172
L018454,2025-06-29,Retail,Rajasthan,15.0,Partner,Product Demo,3.0,5.0,24.0,28.0,60.0,,1.0,7.0,Yes,50000.0,70000.0,Yes,0.0,13.0,Yes,0,Small,8.0,24.800000000000004,3333.3333333333335,1.4
L018455,2024-01-29,Professional Services,Telangana,14.0,Referral,Enterprise Outreach,3.0,4.0,32.0,7.0,17.0,7.0,1.0,3.0,Yes,56000.0,50000.0,No,0.0,,No,1,Small,7.0,8.875,4000.0,0.8928571428571429
L018456,2026-01-11,IT Services,Haryana,113.0,LinkedIn,Product Demo,5.0,12.0,34.0,35.0,50.0,,1.0,4.0,Yes,87000.0,85000.0,No,1.0,8.0,No,0,Medium,17.0,20.200000000000003,769.9115044247787,0.9770114942528736
L018457,2024-09-03,Healthcare,Telangana,67.0,LinkedIn,Free Trial,,8.0,,15.0,22.0,11.0,3.0,3.0,No,88000.0,105000.0,No,0.0,9.0,Yes,0,Medium,,14.799999999999999,1313.4328358208954,1.1931818181818181
L018458,2026-07-26,Manufacturing,Delhi,91.0,Website,Content Marketing,4.0,10.0,34.0,17.0,39.0,,3.0,4.0,No,81000.0,70000.0,Yes,0.0,10.0,No,0,Medium,14.0,18.3,890.1098901098901,0.8641975308641975
L018459,2024-12-29,Professional Services,Maharashtra,7.0,Webinar,Content Marketing,2.0,2.0,29.0,5.0,17.0,9.0,0.0,2.0,No,48000.0,55000.0,No,1.0,2.0,No,1,Small,4.0,5.500000000000001,6857.142857142857,1.1458333333333333
L018460,2024-07-02,IT Services,Uttar Pradesh,76.0,Website,Content Marketing,6.0,15.0,7.0,37.0,96.0,7.0,2.0,4.0,Yes,83000.0,125000.0,No,1.0,12.0,No,1,Medium,21.0,27.799999999999997,1092.1052631578948,1.5060240963855422
L018461,2025-07-31,Real Estate,Maharashtra,12.0,Webinar,Content Marketing,1.0,0.0,29.0,6.0,16.0,7.0,0.0,1.0,No,48000.0,55000.0,No,0.0,4.0,No,0,Small,1.0,5.4,4000.0,1.1458333333333333
L018462,2025-04-09,Logistics,Odisha,8.0,LinkedIn,Product Demo,5.0,13.0,19.0,23.0,,11.0,3.0,3.0,No,47000.0,45000.0,Yes,1.0,5.0,No,1,Small,18.0,15.75,5875.0,0.9574468085106383
L018463,2025-04-03,Healthcare,Andhra Pradesh,39.0,Google Ads,Free Trial,2.0,6.0,32.0,3.0,8.0,6.0,1.0,1.0,No,70000.0,105000.0,Yes,0.0,1.0,No,0,Small,8.0,3.8,1794.871794871795,1.5
L018464,2026-07-13,Real Estate,Madhya Pradesh,70.0,LinkedIn,Webinar,1.0,3.0,,4.0,6.0,8.0,0.0,,No,83000.0,105000.0,No,0.0,1.0,No,0,Medium,4.0,2.2500000000000004,1185.7142857142858,1.2650602409638554
L018466,2025-01-21,Financial Services,Rajasthan,44.0,Website,Webinar,5.0,6.0,16.0,40.0,70.0,10.0,3.0,5.0,Yes,64000.0,55000.0,No,0.0,13.0,No,1,Small,11.0,28.199999999999996,1454.5454545454545,0.859375
L018467,2025-08-30,Healthcare,Kerala,11.0,Partner,Webinar,1.0,5.0,25.0,15.0,29.0,8.0,,2.0,No,50000.0,50000.0,No,1.0,3.0,Yes,0,Small,6.0,11.375,4545.454545454545,1.0
L018468,2024-06-14,Healthcare,Punjab,4.0,Website,Content Marketing,4.0,3.0,30.0,22.0,52.0,8.0,3.0,3.0,Yes,47000.0,40000.0,No,0.0,13.0,No,0,Small,7.0,20.8,11750.0,0.851063829787234
L018469,2026-03-17,Healthcare,Haryana,68.0,Google Ads,Product Demo,4.0,4.0,38.0,7.0,6.0,8.0,1.0,2.0,Yes,81000.0,85000.0,No,0.0,3.0,No,0,Medium,8.0,6.2,1191.1764705882354,1.0493827160493827
L018470,2024-08-11,Logistics,Punjab,53.0,Referral,Free Trial,3.0,8.0,30.0,5.0,11.0,8.0,1.0,1.0,Yes,66000.0,45000.0,No,0.0,1.0,No,0,Medium,11.0,4.5,1245.2830188679245,0.6818181818181818
L018471,2024-08-23,Education,Unknown,23.0,Email Campaign,Free Trial,4.0,4.0,34.0,,25.0,,1.0,2.0,No,51000.0,50000.0,Yes,0.0,6.0,No,1,Small,8.0,9.875,2217.391304347826,0.9803921568627451
L018472,2024-01-11,Real Estate,Andhra Pradesh,24.0,LinkedIn,Product Demo,,8.0,34.0,7.0,,6.0,1.0,1.0,Yes,,60000.0,No,0.0,4.0,No,0,Small,,6.25,,
L018473,2024-11-29,Retail,Kerala,45.0,Email Campaign,Product Demo,4.0,4.0,25.0,26.0,70.0,13.0,,3.0,Yes,60000.0,40000.0,No,0.0,15.0,No,1,Small,8.0,26.5,1333.3333333333333,0.6666666666666666
L018474,2025-07-20,Healthcare,Karnataka,25.0,Website,Webinar,5.0,10.0,25.0,46.0,122.0,12.0,2.0,,No,62000.0,55000.0,Yes,1.0,17.0,Yes,1,Small,15.0,37.75000000000001,2480.0,0.8870967741935484
L018475,2025-11-16,IT Services,Delhi,91.0,Website,Free Trial,5.0,9.0,30.0,19.0,37.0,8.0,,3.0,No,121000.0,135000.0,No,0.0,12.0,No,0,Medium,14.0,19.125,1329.6703296703297,1.115702479338843
L018476,2026-05-24,Real Estate,Karnataka,95.0,Partner,Webinar,2.0,5.0,35.0,5.0,12.0,,2.0,2.0,No,86000.0,65000.0,Yes,0.0,1.0,No,0,Medium,7.0,6.600000000000001,905.2631578947369,0.7558139534883721
L018477,2026-01-26,IT Services,Tamil Nadu,36.0,Email Campaign,Content Marketing,5.0,6.0,40.0,3.0,7.0,9.0,3.0,2.0,No,64000.0,80000.0,No,1.0,2.0,No,1,Small,11.0,7.1,1777.7777777777778,1.25
L018478,2024-11-08,Healthcare,Madhya Pradesh,31.0,Webinar,Free Trial,5.0,6.0,18.0,33.0,68.0,11.0,1.0,4.0,No,56000.0,40000.0,Yes,2.0,8.0,Yes,1,Small,11.0,21.6,1806.4516129032259,0.7142857142857143
L018479,2026-03-14,Education,Punjab,55.0,Webinar,Product Demo,3.0,5.0,18.0,,29.0,10.0,3.0,2.0,Yes,60000.0,,No,1.0,7.0,No,0,Medium,8.0,13.375,1090.909090909091,
L018480,2024-07-08,Logistics,Odisha,3.0,Referral,Webinar,0.0,4.0,35.0,9.0,14.0,,2.0,1.0,Yes,46000.0,,No,0.0,,No,0,Small,4.0,7.75,15333.333333333334,
L018482,2024-12-14,Retail,West Bengal,6.0,Google Ads,Content Marketing,4.0,4.0,27.0,20.0,,7.0,1.0,4.0,Yes,47000.0,45000.0,No,0.0,12.0,Yes,0,Small,8.0,17.25,7833.333333333333,0.9574468085106383
L018483,2025-06-08,IT Services,Punjab,66.0,Email Campaign,Webinar,5.0,14.0,43.0,9.0,12.0,10.0,1.0,1.0,Yes,72000.0,50000.0,No,0.0,4.0,No,0,Medium,19.0,6.6000000000000005,1090.909090909091,0.6944444444444444
L018484,2024-07-16,Logistics,Odisha,114.0,LinkedIn,Webinar,1.0,3.0,28.0,,24.0,8.0,3.0,3.0,No,,70000.0,No,0.0,,No,0,Medium,4.0,14.000000000000002,,
L018485,2026-05-25,Logistics,Karnataka,3.0,Partner,Product Demo,0.0,0.0,31.0,3.0,7.0,7.0,2.0,1.0,No,,45000.0,Yes,0.0,2.0,No,0,Small,0.0,5.1000000000000005,,
L018486,2024-09-19,Logistics,Rajasthan,88.0,LinkedIn,Content Marketing,1.0,7.0,28.0,4.0,,10.0,2.0,1.0,No,88000.0,90000.0,No,0.0,1.0,No,0,Medium,8.0,5.25,1000.0,1.0227272727272727
L018487,2025-01-16,IT Services,Karnataka,36.0,Website,Webinar,,5.0,7.0,18.0,28.0,10.0,4.0,2.0,Yes,65000.0,75000.0,No,1.0,,No,1,Small,,15.5,1805.5555555555557,1.1538461538461537
L018488,2025-08-11,Retail,Karnataka,72.0,LinkedIn,Free Trial,7.0,14.0,16.0,30.0,76.0,5.0,2.0,,Yes,,105000.0,No,0.0,18.0,No,1,Medium,21.0,28.499999999999996,,
L018489,2025-02-22,Financial Services,Punjab,127.0,Email Campaign,Content Marketing,3.0,9.0,,9.0,17.0,5.0,1.0,2.0,No,105000.0,120000.0,Yes,0.0,5.0,No,0,Medium,12.0,8.5,826.7716535433071,1.1428571428571428
L018490,2025-01-27,Retail,Andhra Pradesh,52.0,Referral,Free Trial,6.0,6.0,,23.0,58.0,8.0,3.0,2.0,Yes,63000.0,80000.0,Yes,1.0,8.0,No,0,Medium,12.0,18.6,1211.5384615384614,1.2698412698412698
L018491,2026-08-16,Professional Services,Delhi,47.0,Website,Unknown,2.0,5.0,26.0,20.0,39.0,9.0,4.0,4.0,No,62000.0,85000.0,Yes,1.0,3.0,No,0,Small,7.0,17.099999999999998,1319.1489361702127,1.3709677419354838
L018492,2025-02-28,IT Services,Punjab,11.0,LinkedIn,Free Trial,,4.0,14.0,45.0,115.0,10.0,1.0,5.0,No,49000.0,60000.0,No,0.0,20.0,Yes,0,Small,,34.5,4454.545454545455,1.2244897959183674
L018493,2024-04-20,Retail,Andhra Pradesh,15.0,Website,Free Trial,3.0,7.0,47.0,27.0,53.0,7.0,1.0,4.0,No,49000.0,70000.0,No,0.0,9.0,No,0,Small,10.0,19.3,3266.6666666666665,1.4285714285714286
L018494,2025-12-11,Financial Services,West Bengal,405.0,Google Ads,Free Trial,3.0,8.0,35.0,4.0,15.0,12.0,3.0,1.0,No,264000.0,340000.0,Yes,0.0,1.0,No,1,Large,11.0,6.7,651.8518518518518,1.2878787878787878
L018495,2025-11-17,Retail,Delhi,127.0,LinkedIn,Enterprise Outreach,1.0,8.0,35.0,5.0,16.0,12.0,2.0,0.0,No,97000.0,140000.0,Yes,1.0,1.0,No,1,Medium,9.0,5.0,763.7795275590552,1.443298969072165
L018496,2024-08-01,Retail,Madhya Pradesh,69.0,LinkedIn,Product Demo,4.0,6.0,21.0,28.0,33.0,,1.0,2.0,No,70000.0,95000.0,Yes,1.0,11.0,No,0,Medium,10.0,16.3,1014.4927536231884,1.3571428571428572
L018497,2026-04-07,Manufacturing,West Bengal,13.0,Webinar,Content Marketing,4.0,7.0,31.0,29.0,55.0,8.0,1.0,5.0,Yes,51000.0,35000.0,No,0.0,10.0,No,0,Small,11.0,21.3,3923.076923076923,0.6862745098039216
L018498,2025-01-16,Education,Gujarat,61.0,Google Ads,Webinar,6.0,18.0,5.0,41.0,68.0,11.0,3.0,5.0,Yes,65000.0,55000.0,No,2.0,12.0,Yes,1,Medium,24.0,27.799999999999997,1065.5737704918033,0.8461538461538461
L018499,2024-05-26,Professional Services,Punjab,25.0,LinkedIn,Content Marketing,3.0,2.0,48.0,9.0,20.0,8.0,1.0,2.0,No,,75000.0,No,1.0,4.0,No,0,Small,5.0,8.399999999999999,,
L018500,2024-06-16,Real Estate,Rajasthan,524.0,LinkedIn,Product Demo,6.0,8.0,39.0,,12.0,11.0,5.0,2.0,Yes,157000.0,225000.0,No,0.0,3.0,No,1,Large,14.0,11.75,299.618320610687,1.4331210191082802
L018501,2025-11-26,Professional Services,Tamil Nadu,199.0,Referral,Enterprise Outreach,2.0,6.0,22.0,34.0,45.0,,3.0,6.0,Yes,101000.0,110000.0,Yes,1.0,22.0,No,1,Medium,8.0,29.100000000000005,507.53768844221105,1.0891089108910892
L018502,2024-07-29,Financial Services,Uttar Pradesh,16.0,Google Ads,Free Trial,4.0,8.0,26.0,20.0,37.0,7.0,2.0,4.0,No,56000.0,50000.0,No,0.0,7.0,No,0,Small,12.0,16.5,3500.0,0.8928571428571429
L018503,2025-04-02,Professional Services,Telangana,17.0,LinkedIn,Product Demo,4.0,5.0,41.0,31.0,45.0,7.0,0.0,4.0,Yes,57000.0,45000.0,No,0.0,9.0,Yes,1,Small,9.0,18.3,3352.9411764705883,0.7894736842105263
L018504,2025-12-15,Healthcare,Haryana,31.0,LinkedIn,Content Marketing,2.0,2.0,26.0,16.0,39.0,7.0,0.0,2.0,No,58000.0,85000.0,No,0.0,6.0,No,0,Small,4.0,11.5,1870.967741935484,1.4655172413793103
L018505,2026-04-09,IT Services,Telangana,178.0,LinkedIn,Free Trial,0.0,1.0,28.0,4.0,9.0,13.0,2.0,2.0,No,150000.0,185000.0,Yes,0.0,1.0,Yes,0,Medium,1.0,6.100000000000001,842.6966292134831,1.2333333333333334
L018506,2025-04-21,Manufacturing,Rajasthan,143.0,Email Campaign,Webinar,0.0,1.0,34.0,7.0,13.0,8.0,1.0,,No,90000.0,125000.0,No,0.0,4.0,No,0,Medium,1.0,6.625,629.3706293706293,1.3888888888888888
L018507,2026-06-01,Financial Services,Uttar Pradesh,3.0,Webinar,Content Marketing,1.0,4.0,43.0,11.0,15.0,4.0,1.0,2.0,No,46000.0,60000.0,No,0.0,2.0,No,0,Small,5.0,7.499999999999998,15333.333333333334,1.3043478260869565
L018508,2024-10-21,Logistics,Maharashtra,66.0,Webinar,Free Trial,9.0,12.0,,60.0,140.0,8.0,2.0,3.0,Yes,71000.0,50000.0,No,2.0,30.0,Yes,1,Medium,21.0,43.0,1075.7575757575758,0.704225352112676
L018509,2026-04-28,IT Services,Maharashtra,154.0,Website,Enterprise Outreach,8.0,8.0,,60.0,110.0,15.0,5.0,9.0,Yes,163000.0,125000.0,No,1.0,23.0,Yes,0,Medium,16.0,46.2,1058.4415584415585,0.7668711656441718
L018510,2024-08-31,Retail,Karnataka,32.0,Google Ads,Content Marketing,7.0,8.0,4.0,41.0,89.0,9.0,2.0,9.0,Yes,57000.0,80000.0,Yes,0.0,,No,1,Small,15.0,35.125,1781.25,1.4035087719298245
L018511,2024-03-03,Healthcare,Delhi,76.0,Google Ads,Free Trial,4.0,8.0,18.0,15.0,22.0,12.0,2.0,2.0,No,68000.0,80000.0,No,0.0,8.0,No,0,Medium,12.0,12.4,894.7368421052631,1.1764705882352942
L018512,2025-12-06,Financial Services,Karnataka,359.0,Email Campaign,Content Marketing,1.0,2.0,42.0,9.0,20.0,10.0,1.0,2.0,No,223000.0,160000.0,No,0.0,4.0,No,1,Large,3.0,8.399999999999999,621.1699164345404,0.7174887892376681
L018513,2026-01-06,Telecommunications,Unknown,201.0,Webinar,Enterprise Outreach,0.0,1.0,,13.0,19.0,8.0,2.0,3.0,No,121000.0,,No,0.0,,No,0,Medium,1.0,11.875,601.9900497512438,
L018514,2026-06-20,Retail,West Bengal,71.0,Partner,Content Marketing,1.0,6.0,25.0,20.0,46.0,10.0,4.0,3.0,Yes,73000.0,55000.0,No,0.0,4.0,No,0,Medium,7.0,17.200000000000003,1028.1690140845071,0.7534246575342466
L018515,2026-06-15,Healthcare,Maharashtra,60.0,Partner,Product Demo,1.0,1.0,39.0,7.0,21.0,,,1.0,No,66000.0,100000.0,Yes,0.0,3.0,No,0,Medium,2.0,7.124999999999999,1100.0,1.5151515151515151
L018516,2024-04-09,Logistics,Uttar Pradesh,39.0,Email Campaign,Content Marketing,3.0,6.0,25.0,16.0,36.0,10.0,2.0,3.0,No,66000.0,80000.0,No,0.0,9.0,No,0,Small,9.0,15.4,1692.3076923076924,1.2121212121212122
L018517,2025-08-27,Telecommunications,Telangana,77.0,LinkedIn,Content Marketing,4.0,9.0,20.0,12.0,29.0,8.0,1.0,1.0,No,77000.0,75000.0,No,0.0,3.0,No,0,Medium,13.0,8.5,1000.0,0.974025974025974
L018518,2025-11-16,Manufacturing,Haryana,32.0,Partner,Webinar,6.0,13.0,13.0,60.0,78.0,8.0,3.0,8.0,Yes,57000.0,55000.0,Yes,2.0,12.0,No,1,Small,19.0,35.6,1781.25,0.9649122807017544
L018519,2025-08-07,Financial Services,West Bengal,136.0,LinkedIn,Product Demo,5.0,13.0,28.0,23.0,44.0,15.0,,3.0,Yes,,245000.0,No,0.0,6.0,No,1,Medium,18.0,18.0,,
L018521,2024-02-13,Healthcare,Gujarat,20.0,Webinar,Free Trial,9.0,14.0,13.0,37.0,46.0,,3.0,4.0,Yes,,70000.0,No,1.0,22.0,Yes,1,Small,23.0,27.799999999999997,,
L018522,2025-10-14,Financial Services,Maharashtra,26.0,Website,Content Marketing,2.0,6.0,32.0,15.0,31.0,7.0,2.0,1.0,Yes,56000.0,55000.0,No,0.0,9.0,No,0,Small,8.0,12.7,2153.846153846154,0.9821428571428571
L018523,2026-04-12,IT Services,Madhya Pradesh,167.0,Google Ads,Content Marketing,4.0,10.0,19.0,13.0,32.0,11.0,1.0,3.0,No,,125000.0,Yes,0.0,3.0,Yes,0,Medium,14.0,11.000000000000002,,
L018524,2024-06-23,IT Services,Madhya Pradesh,102.0,Website,Content Marketing,7.0,22.0,31.0,24.0,60.0,10.0,4.0,3.0,Yes,111000.0,165000.0,Yes,1.0,4.0,Yes,0,Medium,29.0,19.400000000000002,1088.235294117647,1.4864864864864864
L018525,2024-02-15,Professional Services,Punjab,58.0,Email Campaign,Webinar,1.0,1.0,26.0,,12.0,10.0,2.0,3.0,No,70000.0,100000.0,Yes,0.0,2.0,No,1,Medium,2.0,8.75,1206.896551724138,1.4285714285714286
L018526,2025-01-28,Professional Services,Kerala,61.0,Google Ads,Product Demo,5.0,5.0,26.0,,42.0,,3.0,1.0,No,,55000.0,No,0.0,4.0,No,1,Medium,10.0,12.25,,
L018527,2024-11-01,Retail,Telangana,4.0,Website,Webinar,4.0,12.0,36.0,10.0,11.0,5.0,2.0,2.0,No,46000.0,50000.0,No,0.0,5.0,No,0,Small,16.0,9.1,11500.0,1.0869565217391304
L018528,2026-08-14,Logistics,Kerala,86.0,Google Ads,Free Trial,1.0,1.0,47.0,3.0,9.0,12.0,1.0,0.0,No,67000.0,70000.0,No,0.0,2.0,No,0,Medium,2.0,3.3000000000000003,779.0697674418604,1.044776119402985
L018529,2026-06-19,Real Estate,Andhra Pradesh,11.0,Google Ads,Enterprise Outreach,0.0,1.0,47.0,5.0,8.0,,,1.0,Yes,48000.0,60000.0,No,0.0,2.0,No,0,Small,1.0,4.500000000000001,4363.636363636364,1.25
L018530,2025-06-27,Retail,Maharashtra,18.0,Google Ads,Enterprise Outreach,2.0,7.0,22.0,15.0,,5.0,1.0,4.0,Yes,52000.0,35000.0,No,0.0,4.0,Yes,0,Small,9.0,12.000000000000002,2888.8888888888887,0.6730769230769231
L018531,2026-07-13,Education,Haryana,1437.0,Email Campaign,Content Marketing,6.0,9.0,6.0,37.0,54.0,11.0,,7.0,Yes,381000.0,345000.0,Yes,1.0,18.0,Yes,1,Enterprise,15.0,33.75,265.1356993736952,0.905511811023622
L018532,2024-08-10,Professional Services,Rajasthan,70.0,Google Ads,Free Trial,6.0,9.0,6.0,25.0,61.0,15.0,4.0,4.0,No,88000.0,85000.0,No,0.0,11.0,No,0,Medium,15.0,23.499999999999996,1257.142857142857,0.9659090909090909
L018533,2026-08-23,Financial Services,Odisha,47.0,Website,Free Trial,2.0,2.0,35.0,4.0,7.0,11.0,3.0,0.0,No,66000.0,45000.0,No,0.0,1.0,No,1,Small,4.0,4.9,1404.2553191489362,0.6818181818181818
L018534,2025-03-10,IT Services,Haryana,30.0,Webinar,Free Trial,5.0,9.0,27.0,18.0,48.0,10.0,1.0,4.0,Yes,56000.0,65000.0,No,0.0,3.0,No,1,Small,14.0,14.6,1866.6666666666667,1.1607142857142858
L018535,2025-04-08,Logistics,Andhra Pradesh,165.0,LinkedIn,Product Demo,,4.0,33.0,,38.0,11.0,4.0,4.0,No,107000.0,105000.0,No,1.0,5.0,No,0,Medium,,17.25,648.4848484848485,0.9813084112149533
L018536,2024-02-19,Logistics,Madhya Pradesh,11.0,Referral,Product Demo,,3.0,37.0,24.0,33.0,11.0,3.0,3.0,No,49000.0,75000.0,No,1.0,4.0,No,1,Small,,15.7,4454.545454545455,1.530612244897959
L018537,2024-06-21,Financial Services,Madhya Pradesh,21.0,Google Ads,Content Marketing,6.0,8.0,22.0,24.0,43.0,8.0,1.0,6.0,No,55000.0,60000.0,No,0.0,,No,0,Small,14.0,20.125,2619.0476190476193,1.0909090909090908
L018538,2024-07-08,Healthcare,Karnataka,148.0,Website,Content Marketing,0.0,0.0,54.0,9.0,23.0,10.0,1.0,3.0,No,97000.0,100000.0,No,0.0,3.0,No,0,Medium,0.0,9.3,655.4054054054054,1.0309278350515463
L018539,2025-04-19,Education,Haryana,,Email Campaign,Free Trial,1.0,6.0,40.0,16.0,,,1.0,4.0,No,57000.0,70000.0,No,0.0,7.0,No,0,,7.0,13.750000000000002,,1.2280701754385965
L018540,2024-07-03,Retail,Madhya Pradesh,62.0,Partner,Free Trial,5.0,9.0,30.0,9.0,19.0,13.0,1.0,1.0,No,65000.0,95000.0,No,0.0,3.0,No,0,Medium,14.0,6.8999999999999995,1048.3870967741937,1.4615384615384615
L018541,2024-04-09,Telecommunications,Karnataka,20.0,Webinar,Webinar,4.0,5.0,17.0,36.0,50.0,,4.0,5.0,Yes,60000.0,70000.0,No,0.0,12.0,Yes,1,Small,9.0,26.0,3000.0,1.1666666666666667
L018542,2025-08-11,Real Estate,Odisha,77.0,Partner,Webinar,4.0,8.0,307.0,45.0,65.0,9.0,3.0,5.0,Yes,,100000.0,No,1.0,14.0,Yes,0,Medium,12.0,29.100000000000005,,
L018543,2026-04-28,Manufacturing,Kerala,21.0,LinkedIn,Webinar,5.0,9.0,20.0,40.0,62.0,6.0,1.0,7.0,Yes,53000.0,75000.0,No,1.0,8.0,No,0,Small,14.0,25.399999999999995,2523.809523809524,1.4150943396226414
L018544,2024-03-09,Education,Punjab,6.0,Website,Product Demo,4.0,6.0,,19.0,38.0,10.0,3.0,2.0,No,,50000.0,Yes,0.0,12.0,Yes,0,Small,10.0,17.4,,
L018545,2025-06-29,Education,Rajasthan,122.0,Webinar,Content Marketing,10.0,22.0,1.0,60.0,114.0,12.0,,10.0,Yes,115000.0,120000.0,No,2.0,14.0,Yes,1,Medium,32.0,48.75,942.6229508196722,1.0434782608695652
L018546,2026-07-23,IT Services,Andhra Pradesh,14.0,Webinar,Product Demo,3.0,4.0,28.0,5.0,12.0,8.0,1.0,0.0,Yes,49000.0,50000.0,No,0.0,3.0,No,0,Small,7.0,4.3999999999999995,3500.0,1.0204081632653061
L018547,2025-01-28,Manufacturing,Andhra Pradesh,9.0,Website,Product Demo,5.0,11.0,11.0,46.0,,11.0,4.0,9.0,Yes,52000.0,70000.0,No,2.0,28.0,No,1,Small,16.0,41.75000000000001,5777.777777777777,1.3461538461538463
